language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.84  T=1.33 s (275.6 files/s, 102053.7 lines/s)"
Solidity,smart_contracts_old/BoleToken.sol,62,32,242
Solidity,smart_contracts_old/DcorpDissolvementProposal.sol,164,467,241
Solidity,smart_contracts_old/CryptoBinar.sol,64,13,237
Solidity,smart_contracts_old/CASTWEETTOKEN.sol,63,7,236
Solidity,smart_contracts_old/KAKITOKEN.sol,61,10,236
Solidity,smart_contracts_old/ProxyERC20.sol,98,176,235
Solidity,smart_contracts_old/TokenBank.sol,75,121,234
Solidity,smart_contracts_old/BlockbidLiquidity.sol,88,184,233
Solidity,smart_contracts_old/Multisig.sol,30,42,231
Solidity,smart_contracts_old/HupayX.sol,78,170,229
Solidity,smart_contracts_old/GNB.sol,47,67,223
Solidity,smart_contracts_old/_0xSatoshi.sol,74,115,221
Solidity,smart_contracts_old/GameGold.sol,60,95,221
Solidity,smart_contracts_old/SeedDex.sol,66,223,221
Solidity,smart_contracts_old/_DrSebiToken.sol,337,123,214
Solidity,smart_contracts_old/YOGEEToken.sol,43,80,209
Solidity,smart_contracts_old/WalletV3Builder.sol,72,177,208
Solidity,smart_contracts_old/Stakeo.sol,63,33,206
Solidity,smart_contracts_old/Vyper_contract.sol,48,0,205
Solidity,smart_contracts_old/TDCToken.sol,59,171,201
Solidity,smart_contracts_old/Heap.sol,75,62,199
Solidity,smart_contracts_old/EtheleToken.sol,31,28,199
Solidity,smart_contracts_old/Deflacoin.sol,62,9,197
Solidity,smart_contracts_old/AoraCoin.sol,83,176,194
Solidity,smart_contracts_old/TrueProfileLogic.sol,51,40,194
Solidity,smart_contracts_old/CouncilVesting.sol,44,32,193
Solidity,smart_contracts_old/WizardCashCoin.sol,47,3,192
Solidity,smart_contracts_old/VisionBitcoinCash.sol,61,100,192
Solidity,smart_contracts_old/BetDeEx.sol,59,54,192
Solidity,smart_contracts_old/EducationLibra.sol,49,3,192
Solidity,smart_contracts_old/AronCoin.sol,61,100,192
Solidity,smart_contracts_old/CoinDumper.sol,59,79,191
Solidity,smart_contracts_old/ChequeOperator.sol,47,222,190
Solidity,smart_contracts_old/ZPayToken.sol,93,328,189
Solidity,smart_contracts_old/DNP.sol,7,97,189
Solidity,smart_contracts_old/ICOImplementation.sol,125,138,187
Solidity,smart_contracts_old/bitforedex.sol,58,24,187
Solidity,smart_contracts_old/DigitalBitsToken.sol,72,155,186
Solidity,smart_contracts_old/OMGToken.sol,81,138,185
Solidity,smart_contracts_old/XGP.sol,61,36,184
Solidity,smart_contracts_old/Aigopay.sol,61,36,184
Solidity,smart_contracts_old/BlackJack.sol,61,146,181
Solidity,smart_contracts_old/LuckyStrikeTokens.sol,87,119,176
Solidity,smart_contracts_old/GENEToken.sol,53,21,176
Solidity,smart_contracts_old/DAITOKEN.sol,65,3,175
Solidity,smart_contracts_old/BermToken.sol,54,30,175
Solidity,smart_contracts_old/LUNEL.sol,80,146,174
Solidity,smart_contracts_old/femich.sol,80,146,174
Solidity,smart_contracts_old/SellableToken.sol,44,3,173
Solidity,smart_contracts_old/AMAToken.sol,66,337,172
Solidity,smart_contracts_old/WFCToken.sol,54,25,170
Solidity,smart_contracts_old/Byte.sol,66,5,170
Solidity,smart_contracts_old/VantaToken.sol,59,206,168
Solidity,smart_contracts_old/XCToken.sol,76,145,168
Solidity,smart_contracts_old/DummyToken.sol,35,31,167
Solidity,smart_contracts_old/MonereumNetwork.sol,61,23,167
Solidity,smart_contracts_old/ESTATERO.sol,52,20,166
Solidity,smart_contracts_old/Fuelcoin.sol,48,3,166
Solidity,smart_contracts_old/KingToken.sol,23,29,165
Solidity,smart_contracts_old/CoinDDC.sol,47,3,164
Solidity,smart_contracts_old/Burner.sol,80,215,164
Solidity,smart_contracts_old/MockOracle.sol,62,147,162
Solidity,smart_contracts_old/CRUSH.sol,49,3,162
Solidity,smart_contracts_old/magesh.sol,62,147,162
Solidity,smart_contracts_old/Wisdom.sol,56,169,160
Solidity,smart_contracts_old/BANG.sol,46,5,160
Solidity,smart_contracts_old/Specie.sol,47,97,159
Solidity,smart_contracts_old/CNG.sol,54,118,157
Solidity,smart_contracts_old/RETC.sol,43,4,156
Solidity,smart_contracts_old/ERC20.sol,56,149,155
Solidity,smart_contracts_old/BRZE.sol,47,7,155
Solidity,smart_contracts_old/TorexToken.sol,47,132,154
Solidity,smart_contracts_old/BOMBv3.sol,43,6,154
Solidity,smart_contracts_old/BACD.sol,68,178,154
Solidity,smart_contracts_old/customIcoToken.sol,32,17,154
Solidity,smart_contracts_old/Tokeniso.sol,42,3,154
Solidity,smart_contracts_old/ROCKEX.sol,43,4,153
Solidity,smart_contracts_old/RDTv1.sol,42,6,153
Solidity,smart_contracts_old/Comet.sol,43,4,153
Solidity,smart_contracts_old/VENT.sol,9,68,152
Solidity,smart_contracts_old/QTChain.sol,70,352,151
Solidity,smart_contracts_old/ERC20TOKEN.sol,57,189,151
Solidity,smart_contracts_old/PPLL.sol,53,268,149
Solidity,smart_contracts_old/BlockPoolToken.sol,22,102,148
Solidity,smart_contracts_old/DemoBigPoint4.sol,71,44,147
Solidity,smart_contracts_old/Governance.sol,29,156,147
Solidity,smart_contracts_old/tharDex.sol,29,6,145
Solidity,smart_contracts_old/BDAM.sol,55,108,145
Solidity,smart_contracts_old/TradeEth2DAI.sol,33,8,145
Solidity,smart_contracts_old/RaffleTicket.sol,58,265,144
Solidity,smart_contracts_old/SEA.sol,19,3,143
Solidity,smart_contracts_old/NibiruGovernanceToken.sol,51,324,142
Solidity,smart_contracts_old/GoaToken.sol,80,71,141
Solidity,smart_contracts_old/MAdvcedWoken.sol,46,76,141
Solidity,smart_contracts_old/LuckyAdvcedWoken.sol,46,76,141
Solidity,smart_contracts_old/Bridge.sol,45,99,139
Solidity,smart_contracts_old/UTRAToken.sol,41,32,139
Solidity,smart_contracts_old/MLTOKEN.sol,62,3,134
Solidity,smart_contracts_old/MLTKTOKEN.sol,62,3,134
Solidity,smart_contracts_old/BvesToken.sol,49,33,134
Solidity,smart_contracts_old/XBOOMBLOCKCHAIN.sol,47,30,134
Solidity,smart_contracts_old/MALTOKEN.sol,62,3,134
Solidity,smart_contracts_old/WTA.sol,40,5,133
Solidity,smart_contracts_old/Inflationary.sol,46,65,132
Solidity,smart_contracts_old/MyAdvancedToken.sol,31,91,132
Solidity,smart_contracts_old/SAMPLE.sol,51,92,131
Solidity,smart_contracts_old/GAToken.sol,48,270,130
Solidity,smart_contracts_old/ankara.sol,51,11,130
Solidity,smart_contracts_old/NBToken.sol,18,114,129
Solidity,smart_contracts_old/YottaBytes.sol,46,301,129
Solidity,smart_contracts_old/GLOLocker.sol,7,3,126
Solidity,smart_contracts_old/GFNX.sol,35,36,124
Solidity,smart_contracts_old/FiatDex_protocol_v1.sol,30,33,122
Solidity,smart_contracts_old/CRYPTOMZ.sol,45,92,121
Solidity,smart_contracts_old/Perlin.sol,39,81,120
Solidity,smart_contracts_old/NSTTeamLock.sol,25,32,120
Solidity,smart_contracts_old/BountyBoard.sol,13,107,120
Solidity,smart_contracts_old/Ownable.sol,44,6,119
Solidity,smart_contracts_old/BEX.sol,46,6,119
Solidity,smart_contracts_old/BasicKYC.sol,42,137,115
Solidity,smart_contracts_old/NaorisToken.sol,33,84,115
Solidity,smart_contracts_old/EmpowCreateEosAccount.sol,20,15,114
Solidity,smart_contracts_old/VACCToken.sol,40,81,114
Solidity,smart_contracts_old/ThpToken.sol,32,85,113
Solidity,smart_contracts_old/BTGS.sol,38,42,112
Solidity,smart_contracts_old/AT.sol,21,15,112
Solidity,smart_contracts_old/CarStickerAd.sol,34,28,112
Solidity,smart_contracts_old/ArtificialIntelligenceCoin.sol,33,25,112
Solidity,smart_contracts_old/UltraBlockCoin.sol,35,30,111
Solidity,smart_contracts_old/PokaToken.sol,27,3,110
Solidity,smart_contracts_old/SuperMarket.sol,27,3,110
Solidity,smart_contracts_old/ICBB.sol,28,85,110
Solidity,smart_contracts_old/CGT.sol,39,80,109
Solidity,smart_contracts_old/DGC.sol,39,80,109
Solidity,smart_contracts_old/ContractCargoberToken.sol,39,76,109
Solidity,smart_contracts_old/ContractCoffeeToken.sol,39,76,109
Solidity,smart_contracts_old/WanCoinToken.sol,37,68,109
Solidity,smart_contracts_old/SapientiaCharlesToken.sol,39,80,109
Solidity,smart_contracts_old/FixedSupplyToken.sol,39,80,109
Solidity,smart_contracts_old/AICRYPTO.sol,39,78,109
Solidity,smart_contracts_old/WanCoinSupplyToken.sol,37,68,109
Solidity,smart_contracts_old/LBBT.sol,30,13,109
Solidity,smart_contracts_old/SolaToken.sol,37,68,109
Solidity,smart_contracts_old/UGCoin.sol,30,4,109
Solidity,smart_contracts_old/PAYCASH.sol,38,80,108
Solidity,smart_contracts_old/JUNDCOIN.sol,38,77,108
Solidity,smart_contracts_old/XTRLPAY.sol,38,81,108
Solidity,smart_contracts_old/Melodic.sol,38,81,108
Solidity,smart_contracts_old/BitcoinDigital.sol,38,15,108
Solidity,smart_contracts_old/FUNNYTOKEN.sol,22,12,108
Solidity,smart_contracts_old/OSManagerToken.sol,23,3,108
Solidity,smart_contracts_old/JDC.sol,49,3,108
Solidity,smart_contracts_old/AnxToken.sol,38,80,108
Solidity,smart_contracts_old/VOTENOmodumtokenswapdotcom.sol,38,81,108
Solidity,smart_contracts_old/LanceToken.sol,38,81,108
Solidity,smart_contracts_old/BIBCOINID.sol,38,81,108
Solidity,smart_contracts_old/Bitrix.sol,38,15,108
Solidity,smart_contracts_old/LockDrop.sol,61,190,108
Solidity,smart_contracts_old/Exzie.sol,38,15,108
Solidity,smart_contracts_old/GRAM.sol,40,77,108
Solidity,smart_contracts_old/BitDigit.sol,38,15,108
Solidity,smart_contracts_old/AHLE.sol,39,76,107
Solidity,smart_contracts_old/TournamentGameToken.sol,35,65,107
Solidity,smart_contracts_old/PRIT.sol,36,68,107
Solidity,smart_contracts_old/ESCHToken.sol,25,8,107
Solidity,smart_contracts_old/TokenSwap.sol,40,66,105
Solidity,smart_contracts_old/BFGToken.sol,42,25,104
Solidity,smart_contracts_old/Controller.sol,38,13,104
Solidity,smart_contracts_old/AdminUpgradeabilityProxy.sol,36,152,104
Solidity,smart_contracts_old/Six.sol,46,104,103
Solidity,smart_contracts_old/Fk.sol,46,104,103
Solidity,smart_contracts_old/UTC.sol,38,102,103
Solidity,smart_contracts_old/Types.sol,16,33,102
Solidity,smart_contracts_old/RaffleTokenExchange.sol,12,97,100
Solidity,smart_contracts_old/LanToken.sol,28,73,100
Solidity,smart_contracts_old/GasStorage.sol,36,52,100
Solidity,smart_contracts_old/CST_TOKEN.sol,18,3,97
Solidity,smart_contracts_old/byzbit.sol,68,35,95
Solidity,smart_contracts_old/BKN.sol,31,15,92
Solidity,smart_contracts_old/SAS.sol,31,3,91
Solidity,smart_contracts_old/GoldenRings.sol,28,50,91
Solidity,smart_contracts_old/SistContract.sol,26,90,91
Solidity,smart_contracts_old/Gacha.sol,28,20,91
Solidity,smart_contracts_old/BCCT.sol,30,163,90
Solidity,smart_contracts_old/FRSPToken.sol,35,41,89
Solidity,smart_contracts_old/PDataToSHFund.sol,18,9,88
Solidity,smart_contracts_old/ITVR.sol,18,9,88
Solidity,smart_contracts_old/FogCoin.sol,28,86,88
Solidity,smart_contracts_old/Hda.sol,15,10,87
Solidity,smart_contracts_old/RubyToken.sol,29,3,86
Solidity,smart_contracts_old/MatchingToken.sol,29,3,86
Solidity,smart_contracts_old/DaiSwap.sol,14,8,85
Solidity,smart_contracts_old/KFCToken.sol,20,3,85
Solidity,smart_contracts_old/MultiSign.sol,18,6,85
Solidity,smart_contracts_old/Token.sol,27,94,82
Solidity,smart_contracts_old/MpctLockupTeam.sol,23,8,81
Solidity,smart_contracts_old/COMASD.sol,19,4,81
Solidity,smart_contracts_old/CAME.sol,19,4,81
Solidity,smart_contracts_old/SCMCoin.sol,23,4,80
Solidity,smart_contracts_old/FlatPricingExt.sol,45,79,79
Solidity,smart_contracts_old/DABANKING_SWAP.sol,31,32,79
Solidity,smart_contracts_old/CAC.sol,25,3,78
Solidity,smart_contracts_old/NMAI.sol,25,3,78
Solidity,smart_contracts_old/MT.sol,25,3,78
Solidity,smart_contracts_old/AACD.sol,25,3,78
Solidity,smart_contracts_old/DHF.sol,25,3,78
Solidity,smart_contracts_old/NEM.sol,25,3,78
Solidity,smart_contracts_old/HOSTOKEN.sol,32,22,77
Solidity,smart_contracts_old/Margintradingtoken.sol,26,42,77
Solidity,smart_contracts_old/P21.sol,22,28,77
Solidity,smart_contracts_old/BTToken.sol,23,31,77
Solidity,smart_contracts_old/StarEthRate.sol,28,42,77
Solidity,smart_contracts_old/TECToken.sol,22,28,77
Solidity,smart_contracts_old/ETGTOKEN.sol,15,73,76
Solidity,smart_contracts_old/ResolverContenthashSignerENS.sol,34,73,75
Solidity,smart_contracts_old/TokenERC20.sol,16,73,74
Solidity,smart_contracts_old/TeaToken.sol,14,3,74
Solidity,smart_contracts_old/ZhongChaChainToken.sol,14,3,74
Solidity,smart_contracts_old/UtilityTokenFactory.sol,12,3,73
Solidity,smart_contracts_old/DDPC.sol,12,72,71
Solidity,smart_contracts_old/RanchChain.sol,14,72,71
Solidity,smart_contracts_old/CLCTokenERC20.sol,14,72,71
Solidity,smart_contracts_old/Contracts.sol,14,72,71
Solidity,smart_contracts_old/BlocklogyCertificate.sol,15,21,69
Solidity,smart_contracts_old/RegulatedToken.sol,27,0,68
Solidity,smart_contracts_old/OeroToken.sol,12,3,68
Solidity,smart_contracts_old/Rabbit.sol,3,3,67
Solidity,smart_contracts_old/UIDStandardToken.sol,21,21,65
Solidity,smart_contracts_old/Piggy_Bank.sol,14,3,65
Solidity,smart_contracts_old/c_Bank.sol,14,3,65
Solidity,smart_contracts_old/PCCSStandardToken.sol,21,21,65
Solidity,smart_contracts_old/ProofOfContributionChainToken.sol,15,3,63
Solidity,smart_contracts_old/WalletConnector.sol,19,56,62
Solidity,smart_contracts_old/GBE.sol,4,3,61
Solidity,smart_contracts_old/GEF.sol,4,3,61
Solidity,smart_contracts_old/ParkingResolver.sol,24,11,60
Solidity,smart_contracts_old/KYCRegistry.sol,21,40,58
Solidity,smart_contracts_old/AzurToken.sol,19,39,58
Solidity,smart_contracts_old/MultiSendErc20.sol,16,24,56
Solidity,smart_contracts_old/GachaDrop.sol,12,20,53
Solidity,smart_contracts_old/ComplianceRegistry.sol,17,30,52
Solidity,smart_contracts_old/Warpcoin.sol,12,9,51
Solidity,smart_contracts_old/DENARIO.sol,12,9,51
Solidity,smart_contracts_old/VCTAToken.sol,12,3,50
Solidity,smart_contracts_old/TAIHUITOKEN.sol,21,35,49
Solidity,smart_contracts_old/SHPC.sol,8,9,48
Solidity,smart_contracts_old/UNT.sol,8,9,48
Solidity,smart_contracts_old/OBK.sol,8,9,48
Solidity,smart_contracts_old/EthNote.sol,20,29,45
Solidity,smart_contracts_old/HollywoodPay.sol,11,3,42
Solidity,smart_contracts_old/multifund.sol,9,3,41
Solidity,smart_contracts_old/multifind.sol,9,3,41
Solidity,smart_contracts_old/BatchTransfer.sol,14,7,40
Solidity,smart_contracts_old/Mlgc.sol,10,17,39
Solidity,smart_contracts_old/En_GAME.sol,12,3,38
Solidity,smart_contracts_old/quiz_BLZ.sol,12,3,38
Solidity,smart_contracts_old/Wolfs.sol,10,17,38
Solidity,smart_contracts_old/Alfa_quiz.sol,12,3,38
Solidity,smart_contracts_old/play_IQuiz.sol,12,3,38
Solidity,smart_contracts_old/Digital_QUIZ.sol,12,3,38
Solidity,smart_contracts_old/Proxy.sol,9,6,36
Solidity,smart_contracts_old/ScipayToken.sol,13,0,35
Solidity,smart_contracts_old/ERC20Detailed.sol,9,24,35
Solidity,smart_contracts_old/Dividends.sol,13,25,34
Solidity,smart_contracts_old/BatchSendTokens.sol,5,23,31
Solidity,smart_contracts_old/Airdropper.sol,12,3,30
Solidity,smart_contracts_old/RestrictedTransferAgent.sol,11,15,25
Solidity,smart_contracts_old/multiSend.sol,4,3,25
Solidity,smart_contracts_old/SafeMathLibExt.sol,8,19,23
Solidity,smart_contracts_old/CommunityChest.sol,10,6,23
Solidity,smart_contracts_old/IOTF.sol,8,12,22
Solidity,smart_contracts_old/Dwke.sol,5,9,20
Solidity,smart_contracts_old/StorageUnit.sol,7,5,15
Solidity,smart_contracts_old/PackPurchaser.sol,4,3,11
Solidity,smart_contracts_old/DefaultService.sol,10,3,11
Solidity,smart_contracts_old/CALLIA.sol,3,9,8
Solidity,smart_contracts_old/OASChain.sol,3,6,8
Solidity,smart_contracts_old/Storage.sol,3,3,7
Solidity,smart_contracts_old/SkyNet.sol,5,3,4
SUM,,22960,38417,74529
